state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Bihar,Araria,39.6,63.2,36.5,6.74,0.48,11.8,Red Soil,20.8,26.3,44.2,1.54,154.77,3.04,Bengal Gram
Telangana,Jayashankar Bhoopalpally,74.3,45.5,18.4,5.51,0.36,24.9,Red Soil,21.8,55.3,71.3,3.21,216.96,5.16,Maize
Tamil Nadu,Tirunelveli,24.2,69.3,36.1,6.74,0.35,14.0,Sandy,18.8,31.1,35.2,1.85,175.92,3.52,Bengal Gram
Tamil Nadu,Tenkasi,44.8,44.9,44.6,6.48,0.64,18.1,Red Soil,25.8,40.3,54.3,4.06,215.6,4.2,Groundnut
West Bengal,Purulia,87.7,57.6,37.0,5.95,0.63,38.6,Laterite,20.4,85.8,180.3,4.25,189.46,4.47,Rice
Rajasthan,Karauli,49.0,68.6,52.7,6.75,0.34,18.7,Silty,26.6,41.6,65.0,4.62,236.4,7.68,Mirchi
Punjab,Rupnagar,42.2,55.8,48.2,6.68,0.67,25.6,Red Soil,27.0,56.9,58.0,3.53,276.78,6.59,Mirchi
Maharashtra,Buldhana,52.7,30.1,48.4,5.5,0.35,31.0,Clayey,27.1,68.8,67.9,2.02,180.05,2.56,Tobacco
Rajasthan,Hanumangarh,121.6,40.0,25.8,6.5,0.39,33.7,Silty,24.1,74.9,108.8,5.09,215.44,5.91,Cotton
Andhra Pradesh,West Godavari,27.3,29.0,10.5,6.75,0.49,10.7,Loamy,33.4,23.8,33.1,3.19,194.75,4.2,Bajra
Bihar,Aurangabad,65.5,57.8,38.6,6.24,0.42,22.7,Red Soil,28.5,50.4,56.0,3.29,269.22,6.26,Sunflower
Tamil Nadu,Tirupattur,84.6,57.9,42.2,6.53,0.4,37.9,Silty,23.3,84.3,215.3,4.27,197.23,5.82,Rice
Telangana,Nirmal,27.2,35.0,19.3,5.78,0.79,12.7,Loamy,28.9,28.2,30.5,2.75,199.66,5.74,Ragi
Bihar,Nalanda,48.3,35.9,33.3,6.2,0.4,20.0,Black Cotton,30.1,44.5,37.9,3.84,182.8,4.33,Sorghum
Rajasthan,Pratapgarh,40.0,22.8,25.3,5.68,0.39,43.1,Clayey,26.3,95.7,200.9,4.17,268.24,7.49,Coconut
Andhra Pradesh,Krishna,48.3,45.8,28.3,6.62,0.63,17.2,Clayey,33.9,38.2,53.2,2.15,187.67,4.83,Sorghum
Karnataka,Belagavi,35.6,16.7,31.0,5.02,0.76,43.0,Sandy,26.3,95.6,228.0,4.97,231.3,8.03,Coconut
Karnataka,Chikkamagaluru,47.2,65.8,41.2,6.65,0.57,24.5,Loamy,21.9,54.5,50.7,1.38,175.87,3.95,Wheat
Punjab,Muktsar,49.8,46.1,65.5,6.65,0.38,28.8,Silty,19.5,64.1,41.5,2.5,162.89,2.99,Tomato
Tamil Nadu,Coimbatore,55.6,34.2,46.1,5.6,0.46,24.4,Red Soil,23.1,54.3,72.2,2.26,182.93,3.42,Tobacco
Uttar Pradesh,Rampur,15.3,37.1,19.1,5.09,0.47,12.4,Clayey,33.5,27.5,32.3,3.68,194.11,5.99,Ragi
Telangana,Hyderabad,37.2,68.8,44.6,6.57,0.52,27.3,Black Cotton,23.8,60.7,98.2,4.71,217.79,4.96,Soybean
Karnataka,Chitradurga,44.1,48.1,40.2,6.04,0.61,31.3,Laterite,24.2,69.6,71.0,1.45,188.29,2.61,Tobacco
Tamil Nadu,Virudhunagar,29.8,29.2,24.2,5.64,0.47,14.3,Black Cotton,28.6,31.7,30.9,3.0,209.98,5.68,Ragi
Karnataka,Hassan,48.9,62.3,38.0,6.58,0.35,21.2,Silty,24.8,47.1,51.4,4.01,217.79,6.0,Soybean
Maharashtra,Ahmednagar,63.2,65.0,37.8,6.45,0.57,19.8,Clayey,28.7,44.0,66.6,4.45,245.89,6.65,Sunflower
Uttar Pradesh,Mirzapur,31.3,61.6,29.5,5.92,0.68,25.2,Black Cotton,27.7,56.0,72.8,2.98,182.36,4.03,Toor
Maharashtra,Amravati,79.9,43.4,35.9,5.82,0.77,37.1,Laterite,23.1,82.4,239.7,5.49,188.69,5.93,Rice
Tamil Nadu,Kanyakumari,106.6,61.6,45.3,6.37,0.57,40.5,Silty,34.4,89.9,180.1,2.96,185.62,5.62,Sugarcane
Tamil Nadu,Theni,23.7,26.6,13.0,6.13,0.35,14.8,Black Cotton,32.2,32.8,23.1,3.15,183.88,4.09,Bajra
Telangana,Nalgonda,106.6,50.7,45.8,6.68,0.48,36.4,Loamy,29.9,80.9,172.5,4.52,208.44,5.05,Sugarcane
Punjab,SBS Nagar,25.1,20.6,11.5,6.09,0.77,14.5,Clayey,27.9,32.2,34.2,3.97,212.73,4.44,Bajra
Rajasthan,Alwar,33.6,55.3,38.9,6.93,0.39,24.8,Red Soil,20.6,55.2,71.0,2.42,185.81,3.1,Wheat
Maharashtra,Aurangabad,39.5,67.1,46.1,5.81,0.78,21.6,Clayey,28.5,48.1,74.0,3.8,247.73,7.21,Mirchi
West Bengal,Malda,45.7,70.0,35.3,6.49,0.75,18.4,Loamy,25.7,40.9,51.4,2.96,213.32,4.82,Soybean
Uttar Pradesh,Etawah,89.2,50.2,21.1,6.86,0.51,25.4,Loamy,19.3,56.5,61.6,3.82,182.94,5.9,Maize
Uttar Pradesh,Unnao,40.5,61.6,62.5,6.11,0.43,32.5,Red Soil,20.0,72.3,51.4,1.97,175.15,2.78,Tomato
Maharashtra,Gadchiroli,22.8,66.3,28.0,7.45,0.36,33.1,Red Soil,28.0,73.5,71.9,4.07,186.7,4.17,Urad
Bihar,Nawada,27.0,22.4,22.9,6.4,0.65,14.6,Red Soil,28.7,32.5,35.9,5.17,200.3,4.94,Ragi
Rajasthan,Rajsamand,58.3,58.2,66.8,6.7,0.44,35.8,Loamy,24.5,79.6,66.7,1.36,173.16,3.64,Tomato
Telangana,Sangareddy,29.4,37.0,16.0,6.07,0.51,13.2,Red Soil,29.8,29.4,30.1,4.21,180.5,5.1,Bajra
Maharashtra,Kolhapur,32.7,59.0,28.0,6.08,0.34,14.3,Silty,16.2,31.8,39.9,2.48,181.97,3.0,Mustard
West Bengal,Jalpaiguri,54.6,30.7,40.4,5.9,0.76,26.1,Silty,24.5,58.1,84.8,1.08,152.23,3.98,Tobacco
Telangana,Kamareddy,39.9,69.4,33.4,5.91,0.44,18.3,Black Cotton,29.1,40.6,60.3,2.93,217.33,4.16,Toor
Maharashtra,Yavatmal,26.3,55.3,25.4,6.46,0.69,30.6,Red Soil,28.7,67.9,68.2,3.1,182.83,4.89,Moong
West Bengal,Howrah,66.6,57.0,48.8,5.05,0.6,29.2,Red Soil,18.8,64.8,43.3,1.5,173.12,3.25,Potato
Rajasthan,Baran,39.8,63.8,33.0,6.47,0.61,19.9,Silty,25.7,44.2,87.6,4.91,187.7,4.96,Toor
Tamil Nadu,Mayiladuthurai,82.8,49.7,44.1,6.47,0.76,39.2,Loamy,25.9,87.2,280.7,4.58,185.8,5.89,Rice
Tamil Nadu,Virudhunagar,99.8,76.0,54.9,6.25,0.39,34.8,Laterite,27.1,77.3,112.2,6.32,238.58,6.22,Banana
Rajasthan,Dungarpur,16.9,33.5,16.2,7.37,0.79,12.2,Silty,32.5,27.0,20.7,5.16,206.77,4.1,Bajra
Rajasthan,Sri Ganganagar,66.3,56.4,68.2,6.76,0.58,23.0,Silty,23.6,51.1,43.6,2.12,150.72,3.0,Onion
Bihar,Nalanda,44.3,66.4,42.5,5.81,0.34,20.9,Laterite,21.7,46.4,58.5,3.24,261.95,6.22,Mirchi
Andhra Pradesh,Chittoor,114.7,52.6,27.9,7.32,0.76,36.0,Clayey,22.9,79.9,63.5,3.92,202.61,4.02,Cotton
Tamil Nadu,Sivaganga,54.5,46.2,56.0,6.02,0.62,30.7,Laterite,15.5,68.3,59.1,1.37,171.18,3.75,Onion
Rajasthan,Tonk,137.7,52.8,29.4,7.37,0.77,36.5,Silty,23.6,81.2,104.8,5.33,200.42,5.4,Cotton
Tamil Nadu,Krishnagiri,58.7,63.6,42.2,7.33,0.42,20.3,Laterite,28.7,45.1,54.9,6.5,238.56,6.8,Sunflower
West Bengal,Paschim Medinipur,85.8,44.4,42.9,5.89,0.7,37.3,Sandy,26.6,82.8,207.6,4.1,204.64,5.91,Rice
Bihar,Munger,45.7,68.8,36.9,6.29,0.3,28.5,Loamy,29.3,63.3,76.6,4.07,190.2,4.03,Soybean
Punjab,Rupnagar,109.5,51.4,51.2,6.56,0.8,38.8,Laterite,33.8,86.3,186.6,2.89,202.22,4.54,Sugarcane
Rajasthan,Bikaner,36.5,68.0,39.7,6.15,0.52,27.2,Red Soil,21.0,60.5,53.6,1.54,186.75,3.77,Wheat
Bihar,Bhojpur,61.4,42.1,40.8,5.34,0.34,23.2,Red Soil,13.1,51.6,41.8,2.12,165.83,3.7,Potato
Andhra Pradesh,West Godavari,97.0,76.0,51.6,6.71,0.58,37.2,Clayey,25.9,82.6,95.9,3.73,256.85,6.38,Banana
Tamil Nadu,Krishnagiri,24.0,50.6,26.2,6.5,0.74,30.0,Sandy,30.1,66.6,64.7,5.15,208.85,4.28,Moong
West Bengal,Kolkata,27.3,69.1,20.4,6.65,0.33,25.7,Black Cotton,25.6,57.0,61.4,3.91,215.2,5.57,Urad
Tamil Nadu,Perambalur,61.3,53.2,51.2,5.08,0.43,24.3,Loamy,18.3,54.1,50.4,2.21,165.08,3.95,Potato
Punjab,Barnala,16.7,57.7,28.9,7.03,0.73,26.6,Clayey,28.7,59.0,69.7,3.2,212.03,5.14,Urad
Bihar,Arwal,93.7,59.3,56.4,6.14,0.32,40.1,Sandy,34.0,89.0,169.4,2.61,199.62,4.32,Sugarcane
Tamil Nadu,Madurai,27.0,26.1,20.3,6.61,0.59,11.1,Red Soil,33.4,24.6,37.9,4.89,196.91,4.16,Ragi
Rajasthan,Jaisalmer,51.9,65.7,38.4,6.14,0.58,20.9,Black Cotton,26.9,46.4,49.7,3.41,253.99,6.31,Sunflower
Karnataka,Ramanagara,20.9,52.3,28.1,7.29,0.37,31.3,Laterite,26.6,69.5,40.9,3.3,197.63,5.66,Urad
Telangana,Khammam,113.3,60.2,55.2,7.26,0.38,39.2,Red Soil,34.4,87.1,162.8,5.07,183.29,4.4,Sugarcane
West Bengal,Howrah,40.4,55.8,41.3,6.64,0.72,25.5,Clayey,30.5,56.6,57.5,4.77,186.64,4.71,Groundnut
Rajasthan,Dungarpur,109.8,84.2,45.1,6.06,0.32,35.7,Red Soil,28.9,79.3,95.3,3.55,238.27,8.1,Banana
West Bengal,North 24 Parganas,119.0,61.9,41.1,6.47,0.61,38.8,Laterite,27.0,86.2,205.2,3.52,192.53,4.32,Sugarcane
Maharashtra,Beed,59.0,56.6,55.2,6.66,0.57,27.3,Silty,17.5,60.7,42.4,1.01,182.2,3.6,Onion
Maharashtra,Solapur,37.9,59.4,42.2,6.78,0.41,20.5,Sandy,30.6,45.5,70.9,3.02,202.66,4.56,Groundnut
Rajasthan,Ajmer,68.6,55.2,61.2,6.64,0.49,22.5,Loamy,18.7,50.1,57.7,2.13,165.76,3.79,Onion
Punjab,Muktsar,48.3,42.1,38.9,5.58,0.48,25.0,Black Cotton,24.9,55.5,63.0,2.32,158.0,3.75,Tobacco
Maharashtra,Parbhani,32.7,43.0,28.2,6.31,0.74,20.5,Black Cotton,26.5,45.5,60.6,2.54,184.04,4.84,Sorghum
Uttar Pradesh,Ballia,47.6,63.8,31.3,6.78,0.71,31.1,Black Cotton,18.3,69.1,57.4,1.45,163.13,3.76,Wheat
Karnataka,Bagalkot,49.9,62.9,50.2,6.56,0.72,23.7,Loamy,20.2,52.6,81.6,6.1,266.45,8.22,Mirchi
Punjab,Pathankot,95.8,80.6,49.2,6.27,0.59,37.8,Loamy,28.2,84.1,97.2,5.94,244.63,6.09,Banana
Rajasthan,Dungarpur,25.1,66.1,41.1,6.28,0.41,13.3,Loamy,23.0,29.5,43.1,1.17,174.3,3.16,Bengal Gram
Punjab,Fatehgarh Sahib,50.4,43.6,49.5,6.0,0.65,29.8,Black Cotton,26.7,66.2,76.1,2.46,181.11,3.97,Tobacco
Telangana,Vikarabad,60.1,54.9,38.6,6.08,0.4,25.7,Black Cotton,27.3,57.2,62.7,4.19,266.34,6.04,Sunflower
Telangana,Rangareddy,38.7,63.6,38.5,6.81,0.77,12.6,Black Cotton,23.3,28.1,53.2,1.76,165.3,2.91,Bengal Gram
Tamil Nadu,Erode,109.8,57.4,20.5,6.01,0.41,32.4,Sandy,25.0,71.9,75.1,4.14,182.66,4.72,Cotton
Andhra Pradesh,Anantapur,76.0,55.0,19.9,5.98,0.63,27.7,Silty,21.8,61.5,92.0,2.87,209.76,4.1,Maize
Andhra Pradesh,East Godavari,29.7,74.8,36.1,6.91,0.68,11.6,Black Cotton,23.2,25.7,31.5,1.35,189.98,3.13,Bengal Gram
Punjab,Jalandhar,18.6,63.8,27.9,7.29,0.32,29.1,Loamy,28.4,64.6,69.6,2.8,213.64,4.65,Urad
Maharashtra,Gondia,133.0,47.5,24.1,6.02,0.76,33.1,Silty,25.9,73.6,72.5,5.32,205.4,5.63,Cotton
Rajasthan,Bhilwara,52.7,68.1,40.6,6.47,0.39,22.9,Red Soil,28.0,51.0,81.0,4.58,271.01,7.45,Mirchi
Uttar Pradesh,Azamgarh,60.3,52.7,39.4,5.72,0.46,36.3,Clayey,23.3,80.6,200.8,3.13,209.88,5.17,Rice
Telangana,Medchal Malkajgiri,39.0,58.2,35.6,6.74,0.53,14.8,Laterite,24.4,33.0,51.9,2.3,155.15,2.98,Bengal Gram
Karnataka,Tumakuru,29.1,59.4,32.7,6.86,0.47,21.9,Red Soil,28.6,48.6,90.0,5.32,192.83,4.84,Toor
Uttar Pradesh,Baghpat,108.1,42.1,29.1,6.84,0.66,37.4,Clayey,26.9,83.1,80.6,5.17,196.1,5.0,Cotton
Telangana,Nagarkurnool,41.5,41.4,33.3,6.91,0.4,20.4,Clayey,27.3,45.3,42.6,3.62,181.68,4.02,Sorghum
Telangana,Jayashankar Bhoopalpally,21.1,65.5,21.8,6.13,0.48,31.4,Laterite,25.6,69.8,50.1,3.73,191.16,5.19,Urad
Rajasthan,Chittorgarh,32.7,61.1,38.6,6.11,0.45,18.4,Laterite,21.6,40.9,76.5,5.15,215.45,5.31,Soybean
Uttar Pradesh,Firozabad,53.9,68.5,58.2,6.68,0.76,26.6,Silty,23.1,59.1,69.6,3.72,262.83,7.42,Mirchi
Uttar Pradesh,Kanpur Nagar,34.5,27.8,32.1,6.14,0.55,44.1,Sandy,25.3,98.0,137.0,5.04,242.12,6.47,Coconut
Uttar Pradesh,Azamgarh,21.8,35.9,17.6,6.02,0.47,9.2,Red Soil,33.0,20.4,51.1,4.39,188.64,5.23,Ragi
Uttar Pradesh,Hamirpur,39.0,52.0,59.2,6.47,0.49,18.4,Red Soil,28.4,41.0,83.4,5.34,278.34,8.44,Mirchi
West Bengal,Howrah,30.6,42.1,26.7,6.9,0.52,21.7,Sandy,26.6,48.2,37.4,3.78,191.88,4.82,Sorghum
Bihar,Lakhisarai,55.5,63.6,58.2,6.71,0.78,35.2,Sandy,24.8,78.2,68.3,1.45,182.41,3.52,Tomato
West Bengal,South 24 Parganas,30.4,56.9,35.3,6.28,0.5,12.2,Red Soil,20.5,27.0,53.8,1.37,185.82,3.77,Bengal Gram
Rajasthan,Barmer,82.3,44.2,42.7,6.51,0.52,38.6,Silty,24.7,85.7,181.5,3.14,216.02,4.09,Rice
Telangana,Wanaparthy,102.1,54.5,27.5,7.46,0.53,34.9,Clayey,23.9,77.6,78.5,4.69,184.96,4.57,Cotton
Bihar,Begusarai,65.1,67.3,35.2,6.15,0.49,20.5,Red Soil,25.5,45.6,74.5,4.28,267.5,6.22,Sunflower
Tamil Nadu,Tirunelveli,35.3,29.9,29.6,5.4,0.51,43.9,Silty,25.6,97.5,142.3,5.05,233.13,6.76,Coconut
Telangana,Karimnagar,33.6,31.6,33.9,6.84,0.61,21.9,Silty,28.4,48.6,50.4,3.05,183.05,4.2,Sorghum
Karnataka,Bagalkot,37.7,21.4,27.0,5.44,0.47,42.5,Black Cotton,25.7,94.5,180.2,6.13,238.26,7.08,Coconut
Rajasthan,Sawai Madhopur,48.4,56.0,59.7,5.61,0.4,23.7,Laterite,27.3,52.7,77.7,4.83,276.37,8.34,Mirchi
Telangana,Siddipet,41.7,59.9,44.5,6.42,0.55,29.7,Silty,18.9,66.1,53.3,1.29,180.52,2.96,Wheat
Karnataka,Dakshina Kannada,55.1,53.0,56.6,6.8,0.63,29.7,Sandy,18.5,66.0,81.8,1.66,161.51,3.29,Tomato
Telangana,Mancherial,23.7,65.2,28.4,6.01,0.48,26.2,Clayey,26.0,58.3,54.4,3.22,180.47,5.13,Urad
Tamil Nadu,Thiruvarur,33.6,51.6,26.3,6.7,0.56,13.9,Laterite,14.0,30.9,55.5,1.29,153.2,2.89,Mustard
Tamil Nadu,Perambalur,21.9,64.6,20.8,7.2,0.54,26.1,Silty,27.1,57.9,41.5,5.12,196.97,4.99,Urad
Tamil Nadu,Cuddalore,50.9,54.7,62.9,6.01,0.34,27.6,Clayey,18.5,61.4,70.2,1.74,150.07,2.89,Tomato
Maharashtra,Buldhana,24.9,33.5,13.9,7.07,0.45,17.6,Clayey,32.9,39.1,34.3,4.65,202.57,4.59,Bajra
West Bengal,Hooghly,99.4,73.2,49.6,6.49,0.8,37.1,Red Soil,27.0,82.4,99.8,5.33,235.63,8.25,Banana
Maharashtra,Nanded,46.1,46.0,49.0,6.21,0.68,23.9,Loamy,24.4,53.0,59.3,4.14,194.65,5.43,Groundnut
Andhra Pradesh,Chittoor,38.7,48.9,34.8,6.43,0.4,13.8,Laterite,33.0,30.6,43.1,2.37,189.07,4.69,Sorghum
West Bengal,Kalimpong,42.3,32.2,33.8,6.04,0.6,27.0,Loamy,24.5,60.0,78.1,1.02,176.49,2.74,Tobacco
Tamil Nadu,Nilgiris,116.7,49.7,27.3,6.61,0.54,37.4,Silty,25.6,83.0,101.5,5.32,190.87,5.02,Cotton
Karnataka,Kolar,63.9,53.0,68.5,6.09,0.75,26.6,Black Cotton,24.5,59.2,54.7,1.01,166.06,3.66,Onion
Tamil Nadu,Dharmapuri,23.5,57.5,28.6,7.46,0.79,28.9,Silty,25.5,64.3,48.2,3.74,180.24,4.66,Urad
Telangana,Nirmal,46.4,63.5,57.1,6.16,0.52,29.9,Red Soil,23.5,66.5,67.7,1.11,188.08,3.77,Tomato
Karnataka,Chamarajanagar,55.2,45.1,54.9,6.74,0.79,31.2,Loamy,24.0,69.4,58.2,2.48,163.68,3.34,Tomato
Tamil Nadu,Tiruppur,28.3,63.1,31.9,6.14,0.64,20.7,Sandy,28.7,45.9,64.1,4.25,197.82,5.51,Toor
Bihar,East Champaran,20.6,73.7,36.3,7.02,0.39,11.6,Red Soil,21.5,25.7,48.2,1.76,170.83,3.71,Bengal Gram
Karnataka,Belagavi,54.6,41.5,63.1,6.49,0.36,24.9,Clayey,24.3,55.3,56.1,1.76,183.81,2.66,Onion
Rajasthan,Pratapgarh,50.6,66.1,41.9,6.43,0.5,28.7,Loamy,29.0,63.8,78.1,4.32,232.96,7.91,Mirchi
Uttar Pradesh,Hathras,56.4,38.2,36.9,5.93,0.78,29.4,Laterite,24.1,65.4,88.5,1.71,189.07,3.86,Tobacco
Maharashtra,Thane,67.4,45.6,63.3,6.01,0.8,24.0,Black Cotton,18.6,53.4,39.3,2.17,175.32,2.64,Onion
West Bengal,Bankura,52.1,46.9,56.9,6.34,0.54,28.6,Clayey,24.2,63.5,88.6,1.3,179.41,2.83,Tomato
Rajasthan,Pali,33.1,65.7,36.1,7.4,0.41,16.7,Red Soil,20.8,37.1,35.7,1.05,159.14,3.04,Bengal Gram
Bihar,Saran,44.4,35.9,26.1,6.12,0.65,16.7,Loamy,30.0,37.2,40.2,2.65,181.51,4.91,Sorghum
Tamil Nadu,Thanjavur,68.9,46.4,54.5,6.31,0.66,26.4,Laterite,18.2,58.6,44.2,1.94,156.9,3.5,Onion
Uttar Pradesh,Gautam Buddh Nagar,45.7,48.1,45.1,5.73,0.41,23.9,Sandy,24.1,53.2,67.0,1.65,186.26,3.15,Tobacco
Uttar Pradesh,Jhansi,32.1,38.2,30.5,6.09,0.48,16.5,Sandy,27.9,36.7,37.2,3.63,188.17,4.82,Sorghum
Maharashtra,Nanded,26.3,63.3,26.3,6.44,0.75,21.7,Laterite,28.7,48.3,79.7,4.94,217.5,4.61,Toor
Tamil Nadu,Virudhunagar,29.2,58.1,28.3,5.92,0.57,14.1,Sandy,18.2,31.4,43.0,1.04,186.09,2.76,Mustard
Uttar Pradesh,Baghpat,98.9,73.1,45.2,6.68,0.68,36.3,Sandy,27.9,80.6,117.6,4.07,270.74,6.77,Banana
Karnataka,Shivamogga,31.4,61.3,27.5,6.16,0.4,18.9,Red Soil,29.9,41.9,79.8,2.85,203.96,4.42,Toor
Rajasthan,Ganganagar,64.5,52.0,41.8,6.82,0.4,18.4,Silty,29.8,40.9,50.6,4.15,254.36,7.87,Sunflower
Maharashtra,Solapur,51.4,50.6,49.6,6.79,0.55,22.5,Loamy,25.0,50.0,78.6,5.27,243.14,6.28,Mirchi
Tamil Nadu,Theni,39.8,44.8,48.2,5.74,0.74,26.7,Black Cotton,24.6,59.3,73.4,5.33,187.98,4.11,Groundnut
Telangana,Kamareddy,16.1,56.5,25.4,6.25,0.36,22.6,Clayey,26.6,50.2,45.1,2.91,193.77,5.24,Moong
Rajasthan,Bikaner,19.9,53.3,28.7,6.8,0.4,33.3,Red Soil,27.2,73.9,62.4,3.28,211.43,5.17,Urad
Rajasthan,Udaipur,58.5,39.9,34.9,6.4,0.74,28.3,Laterite,27.7,62.8,79.4,1.35,186.12,2.63,Tobacco
Andhra Pradesh,Chittoor,40.1,37.8,48.9,6.02,0.74,25.9,Loamy,25.7,57.5,87.1,1.51,154.09,3.29,Tobacco
Punjab,Tarntaran,57.9,47.1,52.1,6.27,0.73,24.1,Sandy,21.7,53.5,54.4,1.13,170.41,2.73,Onion
Telangana,Mancherial,36.9,54.8,23.3,5.72,0.57,19.2,Laterite,15.5,42.6,54.2,1.7,178.6,3.62,Mustard
Maharashtra,Mumbai,104.8,52.1,47.9,6.57,0.62,38.7,Sandy,25.5,86.0,154.4,5.39,207.75,4.49,Sugarcane
Maharashtra,Satara,19.4,52.8,24.0,7.06,0.75,30.7,Loamy,29.3,68.3,57.2,4.31,198.18,5.05,Moong
Uttar Pradesh,Muzaffarnagar,23.2,46.5,21.6,5.61,0.77,20.8,Black Cotton,16.2,46.2,49.0,2.03,159.39,3.97,Mustard
Punjab,Muktsar,30.7,57.7,26.3,6.09,0.44,15.9,Silty,12.2,35.3,57.9,2.23,181.06,3.55,Mustard
Punjab,Amritsar,95.7,50.1,42.6,6.59,0.74,38.7,Loamy,28.8,86.1,186.5,5.19,189.14,4.47,Sugarcane
Karnataka,Kalaburagi,46.1,59.3,41.9,6.74,0.65,28.5,Laterite,22.9,63.4,89.0,3.0,230.17,6.59,Mirchi
Punjab,Fazilka,15.5,53.3,27.1,7.38,0.56,32.3,Silty,28.1,71.7,45.4,3.66,189.01,5.52,Urad
Rajasthan,Nagaur,15.0,33.6,18.3,6.67,0.63,17.6,Red Soil,29.5,39.2,56.9,5.17,212.04,5.6,Ragi
Punjab,Bathinda,39.6,65.4,52.1,5.92,0.35,26.6,Loamy,21.4,59.0,58.9,5.27,266.76,8.05,Mirchi
Punjab,Kapurthala,27.4,61.8,22.6,7.22,0.77,28.9,Laterite,27.2,64.3,48.0,3.79,210.01,4.19,Urad
Telangana,Mahabubnagar,19.8,57.3,29.5,7.21,0.34,27.2,Black Cotton,30.9,60.4,54.0,3.17,181.51,4.31,Urad
Bihar,Darbhanga,96.5,84.7,49.7,6.01,0.63,34.0,Laterite,26.7,75.6,98.9,5.88,278.59,6.63,Banana
Punjab,SBS Nagar,71.3,40.5,18.8,6.2,0.51,26.3,Loamy,19.9,58.5,73.3,3.44,203.77,5.65,Maize
Maharashtra,Yavatmal,24.9,54.6,28.5,5.78,0.58,19.4,Silty,10.2,43.1,53.9,1.08,174.01,3.29,Mustard
Tamil Nadu,Karur,30.0,23.2,14.2,6.69,0.37,15.4,Black Cotton,25.2,34.3,34.1,3.31,195.11,4.12,Bajra
Uttar Pradesh,Gautam Buddh Nagar,19.0,59.0,29.5,7.0,0.72,24.1,Clayey,25.9,53.5,57.9,4.18,195.64,6.0,Moong
Telangana,Medchal Malkajgiri,49.8,61.5,34.2,6.84,0.39,26.1,Sandy,21.5,58.1,40.4,1.73,187.72,2.62,Wheat
Andhra Pradesh,Visakhapatnam,54.3,35.0,48.4,5.96,0.51,26.1,Sandy,26.9,58.0,69.7,2.36,166.76,3.81,Tobacco
Maharashtra,Nashik,23.1,30.4,10.4,6.9,0.64,12.2,Clayey,29.6,27.1,42.6,4.99,217.52,4.62,Bajra
Maharashtra,Kolhapur,57.0,32.5,40.9,6.39,0.48,29.6,Black Cotton,24.3,65.8,73.7,1.75,176.09,3.93,Tobacco
Bihar,Bhojpur,83.0,46.2,23.9,6.09,0.33,30.5,Clayey,24.9,67.8,73.6,3.12,191.52,4.63,Maize
Bihar,Rohtas,12.5,25.2,19.3,6.06,0.51,9.2,Sandy,32.4,20.4,41.9,2.94,197.94,5.37,Ragi
Andhra Pradesh,Nandyal,58.9,59.4,43.8,5.69,0.46,25.7,Red Soil,16.7,57.2,66.9,2.19,179.22,3.72,Potato
Bihar,Gopalganj,23.1,49.1,24.5,5.63,0.43,20.8,Red Soil,11.7,46.2,46.3,2.05,180.04,2.7,Mustard
Maharashtra,Washim,22.2,53.3,26.1,7.14,0.43,30.2,Black Cotton,28.6,67.2,52.1,3.15,183.38,4.62,Moong
Bihar,Nalanda,27.0,59.1,24.7,6.78,0.58,14.1,Silty,19.2,31.4,57.2,1.18,171.51,3.4,Mustard
Rajasthan,Udaipur,31.8,48.8,20.8,6.54,0.4,21.2,Red Soil,10.3,47.1,40.9,1.16,170.03,3.77,Mustard
Telangana,Medak,24.9,36.3,15.2,6.05,0.62,11.1,Black Cotton,27.2,24.7,27.6,3.08,215.09,4.57,Bajra
Uttar Pradesh,Hamirpur,57.5,56.3,68.5,6.6,0.6,23.2,Sandy,16.2,51.5,31.2,1.82,167.7,2.5,Onion
Rajasthan,Jhalawar,44.2,61.2,35.9,6.51,0.68,21.1,Silty,20.3,46.8,77.0,3.93,192.92,5.61,Soybean
Telangana,Mancherial,99.4,67.0,41.6,6.01,0.54,37.1,Clayey,34.9,82.4,209.1,4.99,184.29,4.24,Sugarcane
Tamil Nadu,Kancheepuram,34.3,56.2,32.5,6.56,0.75,22.9,Laterite,20.1,50.8,72.4,2.0,173.34,3.14,Wheat
Andhra Pradesh,Prakasam,115.6,59.7,53.3,6.65,0.4,39.0,Red Soil,32.3,86.6,197.3,5.38,191.87,4.88,Sugarcane
Punjab,Patiala,51.4,59.1,43.4,6.15,0.67,24.0,Silty,28.7,53.4,71.6,5.86,267.65,7.32,Sunflower
Bihar,Jehanabad,46.3,55.5,68.7,6.69,0.38,34.4,Silty,18.5,76.5,55.2,1.32,167.59,3.76,Tomato
Andhra Pradesh,Nellore,53.7,36.1,34.3,6.19,0.79,28.0,Laterite,23.2,62.2,71.3,2.06,153.62,3.88,Tobacco
Maharashtra,Kolhapur,47.4,46.2,32.1,6.04,0.45,30.6,Black Cotton,26.5,68.0,70.1,1.65,186.46,2.63,Tobacco
Uttar Pradesh,Bareilly,33.8,68.3,41.0,6.5,0.31,30.9,Red Soil,22.1,68.6,76.7,2.4,183.34,3.83,Wheat
