state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
West Bengal,Birbhum,192.0,14.4,165.5,5.78,1.04,25.8,Loamy,23.2,52,88.2,0.23,530.5,4.16,Banana
Uttar Pradesh,Shamli,244.6,4.6,55.6,6.87,0.84,23.2,Loamy,27.1,66,51.4,0.66,473.5,1.83,Rice
Bihar,Nalanda,161.2,24.9,177.4,6.4,0.97,24.0,Clayey,29.1,58,119.5,1.6,402.3,1.52,Bengal Gram
West Bengal,Paschim Medinipur,186.1,15.6,112.3,6.73,0.82,22.1,Laterite,27.7,42,109.5,1.31,269.6,4.19,Sorghum
West Bengal,Darjeeling,308.7,10.6,192.9,5.97,0.64,44.1,Silty,26.2,64,178.3,1.55,468.1,3.44,Rice
Telangana,Mahabubnagar,351.1,28.2,100.5,7.6,0.88,16.6,Sandy,33.6,97,97.0,0.85,429.3,3.86,Sorghum
Karnataka,Bengaluru Rural,239.6,12.7,277.9,6.62,0.57,21.1,Clayey,30.0,40,344.8,0.18,561.1,2.42,Potato
Karnataka,Davanagere,292.1,14.5,31.0,5.06,0.58,38.8,Black Cotton,32.0,47,66.3,0.87,290.0,1.86,Bengal Gram
Bihar,Sheohar,177.7,19.3,86.2,6.97,0.75,29.1,Loamy,27.0,62,20.2,0.38,431.5,1.84,Mirchi
Telangana,Kamareddy,127.7,4.8,24.4,5.82,0.62,44.5,Laterite,24.9,63,136.0,1.29,440.7,1.57,Wheat
Rajasthan,Karauli,267.3,11.5,245.9,6.27,0.58,31.1,Loamy,33.4,67,213.4,2.37,339.4,4.13,Urad
Uttar Pradesh,Sultanpur,118.0,23.1,270.0,6.06,0.82,6.0,Black Cotton,26.2,58,232.1,0.71,532.4,2.07,Potato
Uttar Pradesh,Shravasti,204.2,15.8,153.1,5.63,0.92,28.8,Laterite,25.4,78,0.0,1.99,468.5,2.6,Wheat
Tamil Nadu,Virudhunagar,80.6,15.9,131.9,6.25,0.81,29.4,Loamy,30.4,55,0.0,0.86,455.2,4.47,Bajra
Tamil Nadu,Kallakurichi,145.4,20.7,217.2,6.06,0.96,25.6,Red Soil,27.2,54,169.6,1.67,434.0,3.24,Tomato
Punjab,Patiala,304.9,21.0,142.9,6.2,0.6,28.2,Loamy,20.0,74,5.1,0.24,668.6,1.97,Bengal Gram
Uttar Pradesh,Kasganj,386.6,25.3,44.2,7.2,0.54,13.9,Laterite,23.4,95,284.1,0.82,654.7,0.26,Tobacco
West Bengal,Birbhum,282.7,19.5,172.0,6.58,0.91,22.5,Silty,25.1,45,0.0,0.41,406.1,1.08,Bengal Gram
Rajasthan,Pali,330.0,20.5,167.3,6.7,0.94,40.3,Sandy,28.9,59,190.9,1.5,804.7,3.35,Potato
Telangana,Sangareddy,338.8,15.9,233.1,8.07,0.58,28.4,Loamy,26.5,97,74.7,1.37,477.2,2.88,Cotton
Tamil Nadu,Tiruvannamalai,163.0,13.2,230.4,6.86,0.63,26.3,Black Cotton,24.2,31,117.0,0.95,336.5,4.57,Mirchi
Karnataka,Chikkamagaluru,399.5,14.6,68.7,6.86,0.56,21.1,Black Cotton,27.5,57,67.3,2.31,436.6,1.92,Onion
West Bengal,North 24 Parganas,44.6,7.2,197.7,6.51,0.95,25.6,Sandy,29.3,45,151.3,1.9,596.5,5.42,Sorghum
Karnataka,Chikkamagaluru,250.3,21.2,73.4,7.68,0.67,29.3,Clayey,24.4,19,16.8,0.19,581.0,2.27,Groundnut
Punjab,Jalandhar,259.0,20.8,221.8,7.12,0.98,19.1,Sandy,22.8,50,275.8,1.4,705.2,2.86,Bengal Gram
Rajasthan,Dholpur,290.3,23.4,121.8,7.48,1.12,35.4,Red Soil,24.1,79,130.7,0.69,437.5,1.75,Potato
Karnataka,Kalaburagi,167.9,15.6,108.5,6.07,0.81,16.7,Silty,28.1,59,78.5,0.56,380.8,3.91,Rice
Uttar Pradesh,Firozabad,333.9,1.0,313.8,6.45,1.39,42.3,Laterite,30.1,54,114.2,0.14,561.7,0.1,Potato
Bihar,Banka,108.4,36.1,49.8,6.84,0.56,4.3,Clayey,25.5,76,0.0,1.6,541.5,1.47,Groundnut
Punjab,Muktsar,157.3,13.8,85.9,6.08,0.78,17.8,Loamy,29.7,87,47.8,1.37,510.0,3.57,Wheat
Bihar,Bhagalpur,209.9,22.9,84.5,6.41,0.92,21.7,Sandy,32.2,33,201.0,1.66,381.7,1.89,Moong
Maharashtra,Mumbai,195.2,10.7,141.7,6.23,0.92,16.1,Black Cotton,27.4,45,46.0,1.41,478.2,2.5,Groundnut
West Bengal,Malda,322.8,25.2,252.5,6.01,1.04,17.6,Red Soil,17.4,76,99.4,1.87,461.0,3.03,Potato
Uttar Pradesh,Bahraich,81.4,15.3,151.4,6.77,1.26,33.1,Clayey,28.8,83,72.7,2.29,584.3,2.46,Soybean
Maharashtra,Wardha,241.4,28.0,155.8,7.03,0.67,39.1,Red Soil,36.2,53,59.9,2.22,639.5,2.37,Rice
Bihar,Saran,317.4,13.6,211.5,6.01,0.77,16.2,Black Cotton,19.1,44,76.8,2.2,319.5,2.27,Potato
Rajasthan,Pratapgarh,240.9,29.7,194.6,6.79,0.85,37.9,Clayey,25.7,55,0.0,1.94,440.8,6.52,Bengal Gram
Karnataka,Ballari,235.3,21.5,197.1,7.66,1.02,28.0,Red Soil,22.1,63,169.6,1.12,387.3,3.66,Tomato
West Bengal,Uttar Dinajpur,213.4,23.8,164.4,6.23,1.06,33.0,Black Cotton,19.9,56,2.8,0.31,514.2,2.5,Cotton
Andhra Pradesh,Kakinada,214.9,19.2,126.3,6.61,1.18,27.1,Clayey,29.5,21,111.3,1.96,599.6,4.37,Banana
Andhra Pradesh,Kurnool,91.0,34.0,144.2,6.96,1.0,25.1,Clayey,41.1,100,225.3,0.57,622.0,0.9,Tomato
Maharashtra,Aurangabad,189.7,21.6,154.4,6.43,0.84,37.6,Laterite,31.3,39,188.7,2.03,431.9,3.61,Sunflower
Bihar,Kishanganj,135.0,23.9,136.9,6.99,1.1,50.9,Loamy,29.3,66,117.5,0.95,490.6,2.65,Rice
Telangana,Vikarabad,280.1,15.9,220.8,6.23,1.13,15.5,Red Soil,32.9,63,136.0,0.5,537.5,3.92,Cotton
Karnataka,Koppal,264.5,18.0,119.9,7.5,0.43,32.3,Black Cotton,24.7,54,71.5,0.64,518.5,4.67,Sorghum
Tamil Nadu,Thiruvallur,133.2,11.7,166.8,6.03,0.84,22.5,Clayey,27.6,43,114.2,0.58,469.3,4.61,Groundnut
Punjab,Faridkot,102.4,18.6,167.4,6.73,0.57,12.3,Loamy,26.1,95,26.3,2.02,640.2,3.05,Groundnut
Andhra Pradesh,Visakhapatnam,229.0,21.2,85.8,5.74,0.31,17.4,Clayey,25.5,72,88.3,1.94,522.6,3.62,Onion
Maharashtra,Pune,340.7,25.9,78.2,6.28,0.88,23.4,Loamy,23.8,55,98.7,0.44,568.1,2.47,Sugarcane
Telangana,Rangareddy,119.0,8.9,157.5,6.25,0.71,35.2,Loamy,29.9,85,10.8,0.96,541.1,3.54,Sorghum
Bihar,Banka,296.6,26.0,78.2,6.69,1.05,36.8,Loamy,26.7,54,210.5,0.35,502.6,1.36,Maize
Karnataka,Tumakuru,297.4,13.5,171.7,6.77,0.58,24.3,Laterite,26.4,50,307.2,0.67,570.6,2.53,Ragi
Bihar,Gopalganj,181.1,25.7,64.2,6.9,0.6,27.7,Clayey,22.6,68,72.7,1.53,384.6,3.67,Potato
Tamil Nadu,Pudukkottai,210.0,22.1,135.3,5.98,0.87,9.3,Clayey,27.6,42,92.7,1.33,407.7,1.03,Sugarcane
Rajasthan,Ajmer,285.7,37.3,135.6,7.09,0.94,31.1,Silty,26.1,35,131.0,1.44,380.9,2.88,Tomato
Punjab,Kapurthala,142.3,7.6,106.1,6.93,1.04,30.1,Loamy,29.9,69,42.3,1.5,546.0,3.91,Rice
Andhra Pradesh,Srikakulam,321.1,12.4,188.0,6.6,0.87,37.7,Sandy,29.9,65,0.0,0.53,435.3,3.11,Wheat
Uttar Pradesh,Bijnor,243.4,44.7,154.7,6.53,1.0,25.4,Loamy,20.2,80,0.0,0.91,594.9,2.57,Toor
Karnataka,Bengaluru Urban,162.9,23.4,191.5,6.63,0.74,22.4,Black Cotton,23.7,45,163.3,0.1,440.3,2.61,Groundnut
Punjab,Faridkot,233.4,30.5,112.2,6.95,0.39,16.0,Silty,19.8,55,95.8,1.28,457.4,1.89,Maize
Punjab,Hoshiarpur,243.1,19.9,88.1,6.67,0.35,1.0,Silty,26.0,50,191.2,1.31,648.1,2.34,Soybean
Andhra Pradesh,Kurnool,122.3,30.7,64.8,6.86,0.51,43.1,Loamy,26.7,95,26.3,0.89,595.3,1.29,Cotton
Karnataka,Bidar,206.2,13.4,38.0,6.85,0.76,26.7,Sandy,23.4,54,56.2,1.13,369.7,1.16,Toor
Andhra Pradesh,West Godavari,210.6,22.0,255.6,6.86,0.68,11.0,Loamy,29.4,43,0.0,2.12,554.7,3.46,Cotton
Tamil Nadu,Nilgiris,170.8,12.8,18.4,6.24,0.79,14.1,Loamy,22.1,61,92.8,1.01,298.1,2.53,Potato
Tamil Nadu,Viluppuram,317.1,9.4,186.5,6.72,0.57,29.6,Black Cotton,28.1,57,177.7,0.8,482.4,2.84,Groundnut
Telangana,Jogulamba Gadwal,145.4,36.7,168.2,6.51,0.59,36.8,Laterite,29.1,71,54.3,1.78,559.4,2.2,Toor
Rajasthan,Barmer,181.8,6.3,158.2,6.4,0.57,42.9,Loamy,26.0,65,42.5,0.91,488.9,2.6,Cotton
Andhra Pradesh,Kurnool,209.3,33.4,52.9,6.09,0.75,16.7,Laterite,25.4,93,73.2,1.49,251.0,1.68,Mustard
Karnataka,Shivamogga,245.0,25.2,247.8,7.1,0.66,24.0,Clayey,29.7,79,184.5,1.16,299.5,1.8,Sorghum
Karnataka,Hassan,188.3,15.6,20.3,6.68,0.87,14.6,Red Soil,28.9,68,0.0,0.97,619.1,2.24,Banana
Maharashtra,Hingoli,327.1,16.4,147.8,5.78,0.74,14.9,Clayey,28.4,30,188.2,0.59,664.1,4.64,Tomato
Maharashtra,Akola,220.6,26.8,205.4,6.77,0.65,18.5,Black Cotton,30.2,75,84.5,0.9,590.1,2.57,Groundnut
Uttar Pradesh,Bulandshahr,137.9,20.6,157.5,5.96,0.76,29.0,Loamy,28.4,69,126.2,0.85,388.3,1.56,Maize
Andhra Pradesh,Krishna,259.3,11.3,168.0,6.77,0.63,14.5,Black Cotton,27.3,54,233.1,1.72,373.1,3.51,Groundnut
Telangana,Khammam,57.4,8.1,151.5,5.93,0.78,14.3,Silty,23.9,75,122.3,1.19,555.5,3.58,Maize
Telangana,Rajanna Sircilla,220.5,34.2,197.3,6.99,0.88,8.4,Red Soil,27.7,67,3.0,1.11,101.9,2.6,Cotton
Punjab,Pathankot,260.0,8.8,156.6,6.87,0.75,30.5,Red Soil,23.2,30,150.1,2.42,330.5,4.47,Toor
Punjab,Rupnagar,168.9,2.2,231.5,7.03,1.53,21.7,Sandy,24.3,29,186.4,1.71,636.2,1.9,Mirchi
Punjab,Sangrur,71.6,16.0,193.4,6.35,0.83,4.6,Red Soil,23.6,72,32.4,0.29,577.4,3.62,Cotton
Karnataka,Raichur,162.1,29.2,269.4,6.52,0.88,14.0,Black Cotton,29.9,68,70.7,0.68,671.7,3.46,Mirchi
Karnataka,Shivamogga,249.2,10.2,109.7,6.62,0.52,12.5,Loamy,22.2,69,67.0,2.03,342.4,0.1,Cotton
Uttar Pradesh,Aligarh,279.6,19.9,145.6,6.49,1.06,41.5,Laterite,22.2,61,226.2,1.05,474.4,3.26,Tobacco
Karnataka,Vijayapura,307.0,16.9,229.4,6.52,0.83,46.1,Black Cotton,25.1,82,143.2,0.8,292.1,1.76,Soybean
Bihar,Vaishali,110.6,25.3,146.2,6.31,0.48,22.0,Laterite,25.3,66,115.0,1.75,391.9,0.77,Bengal Gram
Uttar Pradesh,Maharajganj,185.7,4.7,132.6,6.26,0.67,29.2,Silty,29.6,64,189.6,1.6,414.6,2.44,Sorghum
Andhra Pradesh,East Godavari,189.7,18.6,116.4,6.4,0.63,24.5,Clayey,21.3,69,123.4,0.32,609.2,2.01,Potato
Karnataka,Mysuru,171.1,2.0,128.3,6.7,1.04,18.1,Black Cotton,29.2,80,167.6,0.65,368.0,3.52,Sugarcane
West Bengal,Murshidabad,194.8,11.5,167.2,6.1,1.17,22.2,Silty,24.7,52,164.7,1.09,373.0,5.0,Wheat
Punjab,Amritsar,197.7,27.6,146.6,5.8,0.79,42.0,Silty,32.0,59,185.6,0.94,245.5,1.89,Wheat
Bihar,Begusarai,255.6,19.7,244.3,6.69,0.43,2.7,Silty,24.1,49,184.9,1.19,586.0,1.41,Ragi
Andhra Pradesh,Guntur,42.3,19.4,26.6,6.04,0.93,12.3,Red Soil,21.3,100,0.0,2.36,429.3,2.37,Bengal Gram
Karnataka,Raichur,143.8,13.9,95.9,6.92,1.03,29.5,Black Cotton,31.7,39,250.1,2.27,538.3,5.14,Wheat
Telangana,Vikarabad,251.5,24.5,226.6,6.78,1.06,23.7,Sandy,30.1,42,94.6,0.1,453.8,4.47,Mirchi
Karnataka,Udupi,282.6,19.4,149.1,5.95,0.73,17.4,Clayey,28.5,42,219.7,0.1,353.2,5.01,Sorghum
Telangana,Nizamabad,118.9,31.0,67.5,7.28,1.06,37.4,Laterite,34.5,61,8.8,1.13,382.0,2.15,Groundnut
Karnataka,Tumakuru,297.8,19.9,108.0,5.72,1.0,29.2,Black Cotton,23.1,50,58.0,0.16,351.9,1.64,Maize
Telangana,Rangareddy,213.4,30.2,175.1,7.17,0.63,36.4,Red Soil,24.9,74,0.0,1.36,211.8,2.68,Sorghum
Tamil Nadu,Kallakurichi,129.6,41.7,256.1,6.8,0.82,22.9,Silty,23.2,61,123.2,0.33,490.1,2.81,Wheat
Uttar Pradesh,Deoria,235.0,17.8,246.9,6.65,0.83,13.0,Red Soil,29.6,51,59.7,0.86,502.7,1.16,Sunflower
Telangana,Medak,192.8,37.5,146.6,6.67,0.56,46.6,Silty,24.8,56,218.5,1.07,455.7,2.66,Moong
Bihar,Purnia,247.3,26.6,219.1,7.41,0.68,39.6,Loamy,27.5,40,41.5,1.53,536.9,1.78,Sugarcane
Punjab,Kapurthala,111.2,9.0,59.3,7.44,0.87,19.2,Red Soil,23.2,45,45.2,2.12,446.4,1.26,Groundnut
Bihar,Kishanganj,137.0,9.9,39.4,6.14,0.93,18.7,Loamy,31.6,53,129.4,1.55,634.1,2.14,Tomato
Rajasthan,Chittorgarh,356.3,9.7,125.2,6.65,0.57,31.5,Clayey,25.8,72,152.7,1.03,655.3,2.2,Groundnut
Punjab,SBS Nagar,341.3,25.9,156.3,6.17,0.79,41.4,Red Soil,30.5,64,183.2,1.58,497.6,4.18,Bengal Gram
Punjab,Jalandhar,277.7,15.1,354.9,6.0,0.57,19.3,Silty,28.0,52,155.1,0.51,284.2,0.84,Maize
Bihar,Supaul,184.9,25.5,152.6,6.42,1.37,10.6,Silty,32.2,72,56.8,2.34,228.2,2.37,Bajra
Bihar,Nalanda,425.8,1.0,192.6,6.22,0.65,18.8,Loamy,23.4,90,175.8,1.22,612.1,1.18,Maize
Maharashtra,Nanded,276.3,16.7,79.4,7.61,0.98,16.5,Clayey,26.2,66,148.9,0.57,376.3,1.02,Moong
Andhra Pradesh,Nellore,213.2,1.0,182.2,6.19,0.46,28.9,Laterite,28.3,78,76.5,1.8,452.5,3.41,Tobacco
Telangana,Jangaon,374.9,21.2,143.3,6.4,0.69,35.5,Red Soil,22.7,66,65.4,0.67,760.3,3.5,Sorghum
West Bengal,Murshidabad,133.8,23.1,193.6,6.82,0.6,15.2,Clayey,25.0,64,233.7,0.23,423.5,1.4,Sorghum
Telangana,Rajanna Sircilla,280.6,11.7,210.9,7.18,0.9,43.8,Black Cotton,23.9,38,0.0,2.25,528.5,2.93,Rice
West Bengal,Uttar Dinajpur,261.3,19.2,220.8,6.86,1.0,22.9,Silty,34.7,69,122.3,0.67,438.4,3.14,Groundnut
Bihar,Patna,160.3,1.0,84.4,6.03,0.84,18.9,Black Cotton,35.6,41,226.1,1.35,546.8,3.9,Bengal Gram
Maharashtra,Bhandara,242.1,32.0,92.0,6.85,1.12,20.6,Black Cotton,26.5,63,78.7,1.32,530.8,2.86,Banana
Karnataka,Udupi,200.1,19.8,103.9,5.84,0.83,23.3,Silty,29.6,47,0.0,0.62,401.8,3.15,Sugarcane
Maharashtra,Buldhana,162.3,19.5,135.5,6.84,1.1,37.2,Silty,25.5,65,234.0,2.27,344.9,3.71,Sugarcane
Uttar Pradesh,Hardoi,293.8,24.1,120.9,6.43,0.72,15.9,Red Soil,23.4,79,0.0,2.33,408.8,2.07,Ragi
Punjab,Fatehgarh Sahib,219.7,9.6,255.2,6.94,0.74,25.3,Laterite,27.8,23,77.8,0.72,329.8,2.66,Rice
Telangana,Jangaon,283.7,21.5,204.7,5.92,0.89,26.9,Red Soil,31.8,61,91.2,0.81,628.9,0.17,Tomato
Tamil Nadu,Chengalpattu,170.7,28.6,111.9,6.65,0.77,26.6,Sandy,27.3,59,57.4,0.73,487.9,3.06,Banana
Punjab,Fatehgarh Sahib,386.0,31.6,162.2,6.65,0.63,21.4,Silty,27.6,63,191.0,1.87,512.5,1.8,Mustard
Andhra Pradesh,Nandyal,283.5,11.9,66.6,6.84,0.68,22.2,Clayey,19.8,37,119.9,1.04,559.1,1.92,Banana
West Bengal,Howrah,296.7,29.1,209.6,6.16,0.51,8.1,Clayey,24.4,53,74.2,1.17,658.0,2.59,Sugarcane
Karnataka,Bengaluru Rural,284.6,11.2,200.7,6.58,0.35,25.9,Clayey,21.8,50,85.7,0.15,443.6,3.08,Sugarcane
Bihar,Khagaria,229.6,26.5,89.9,7.35,0.29,39.6,Silty,26.8,78,132.7,1.44,516.5,3.97,Moong
Uttar Pradesh,Bareilly,191.3,28.0,41.6,6.23,0.88,33.7,Black Cotton,35.8,37,41.3,0.39,316.8,0.88,Cotton
Tamil Nadu,Tirupattur,295.6,21.4,99.4,6.72,0.92,31.7,Silty,30.5,35,54.1,0.13,539.6,2.75,Bengal Gram
Rajasthan,Sirohi,112.9,6.3,82.9,7.41,1.35,27.0,Black Cotton,27.6,54,15.9,2.16,674.8,1.93,Urad
Punjab,Fatehgarh Sahib,74.8,17.1,231.5,5.96,0.66,52.6,Laterite,28.3,55,57.1,1.46,532.2,0.41,Potato
Rajasthan,Chittorgarh,122.8,10.1,167.3,8.0,0.56,21.9,Red Soil,36.6,51,141.0,2.51,335.8,2.63,Mustard
Uttar Pradesh,Gorakhpur,166.3,13.6,249.8,7.43,0.57,18.3,Clayey,31.6,70,160.9,1.83,421.1,3.4,Groundnut
Andhra Pradesh,Kadapa,218.0,18.0,154.1,6.2,0.71,4.1,Red Soil,30.9,65,30.4,2.53,460.4,1.76,Maize
Telangana,Mahabubnagar,127.0,34.2,122.0,6.56,0.78,18.4,Red Soil,30.9,62,57.1,0.29,342.8,1.03,Maize
West Bengal,Cooch Behar,217.8,20.0,36.2,7.67,0.86,29.4,Silty,25.6,44,113.6,1.4,606.2,5.49,Cotton
Maharashtra,Akola,175.1,24.3,5.0,7.77,0.93,26.5,Loamy,31.7,100,178.4,1.86,465.7,2.83,Maize
West Bengal,Kolkata,274.9,12.4,154.7,5.49,1.16,19.9,Red Soil,27.2,54,203.1,0.79,448.0,2.87,Wheat
Rajasthan,Chittorgarh,135.6,12.2,148.2,6.18,0.65,23.5,Sandy,26.7,32,0.0,1.48,466.7,1.36,Banana
Bihar,Kaimur,206.3,9.9,185.1,6.76,0.91,30.6,Loamy,27.5,56,259.3,1.3,144.9,0.1,Coconut
Andhra Pradesh,Kadapa,209.5,9.4,116.9,5.86,0.59,16.1,Sandy,19.4,87,119.0,0.72,476.6,2.0,Groundnut
Uttar Pradesh,Jhansi,244.6,20.4,208.2,6.77,0.73,19.6,Loamy,26.4,50,88.3,1.21,342.2,3.76,Urad
Telangana,Warangal Rural,263.7,20.9,152.9,6.8,0.78,15.8,Laterite,26.7,53,93.7,1.82,305.8,3.21,Coconut
Maharashtra,Solapur,288.1,18.6,293.1,6.95,0.91,42.2,Sandy,25.0,70,301.2,1.77,468.2,2.68,Tobacco
Telangana,Sangareddy,309.7,22.1,127.4,6.63,0.67,42.2,Silty,26.2,58,0.0,1.06,550.4,1.72,Sorghum
Punjab,Rupnagar,141.6,18.9,108.5,6.69,0.73,22.7,Loamy,24.2,52,99.1,0.21,173.8,3.07,Cotton
Bihar,Jamui,67.0,24.0,175.7,6.85,0.89,15.4,Red Soil,26.1,90,0.3,1.43,588.2,1.81,Cotton
Maharashtra,Solapur,127.5,11.8,238.5,6.76,0.71,1.0,Loamy,23.6,66,131.7,1.44,288.3,3.21,Potato
Karnataka,Chikkamagaluru,233.3,29.0,212.2,6.68,0.95,37.7,Loamy,26.4,40,217.1,0.83,367.2,0.84,Toor
Maharashtra,Latur,261.4,13.5,163.1,6.12,0.65,10.9,Loamy,23.3,36,12.2,1.94,336.1,6.16,Rice
Punjab,Mansa,120.1,26.5,5.0,6.14,0.46,26.4,Loamy,18.2,70,159.0,0.1,472.9,3.62,Mirchi
Bihar,Sheikhpura,322.0,28.3,103.6,6.54,0.67,16.8,Sandy,30.8,38,19.6,0.43,271.2,3.18,Bajra
Maharashtra,Jalna,317.9,15.8,113.6,6.5,1.2,35.5,Black Cotton,31.1,95,189.7,0.34,514.6,4.95,Tobacco
Punjab,Muktsar,266.0,13.0,183.5,5.88,1.03,12.2,Black Cotton,17.6,82,23.0,2.43,517.8,3.95,Sunflower
Rajasthan,Churu,177.7,11.2,61.3,6.58,1.18,20.9,Clayey,29.4,58,0.0,1.71,318.6,3.03,Toor
Andhra Pradesh,Guntur,248.0,5.9,156.7,6.37,0.97,22.0,Red Soil,25.7,73,130.2,1.42,506.3,1.16,Wheat
Rajasthan,Bharatpur,247.6,20.1,125.5,6.91,1.35,42.9,Loamy,31.6,80,174.9,1.17,361.6,2.98,Groundnut
West Bengal,Nadia,352.9,32.9,109.1,6.83,0.94,24.6,Loamy,27.7,72,179.5,0.63,539.7,5.0,Sugarcane
West Bengal,Purulia,183.1,26.8,52.4,7.03,0.5,27.9,Sandy,23.6,70,96.9,0.1,500.5,2.31,Wheat
Maharashtra,Mumbai,261.4,27.7,161.3,6.37,0.66,18.3,Black Cotton,20.6,44,15.3,0.84,637.5,2.81,Bengal Gram
Maharashtra,Yavatmal,279.8,16.5,242.8,5.57,1.02,18.9,Red Soil,28.5,68,0.0,1.9,497.2,3.14,Coconut
Uttar Pradesh,Saharanpur,198.8,6.9,89.7,6.53,0.72,38.1,Laterite,34.1,43,56.1,0.48,588.7,3.19,Sugarcane
Maharashtra,Latur,127.2,14.4,152.1,6.67,1.08,12.5,Sandy,22.0,84,250.9,0.47,348.6,3.65,Tobacco
Karnataka,Ramanagara,159.9,27.1,112.9,6.22,0.75,3.4,Silty,31.5,63,27.0,0.1,286.2,1.09,Coconut
Telangana,Wanaparthy,352.4,18.0,246.4,6.48,0.83,27.8,Sandy,35.4,38,144.6,1.23,446.6,3.7,Mirchi
Rajasthan,Bundi,356.5,28.5,189.9,6.63,0.7,23.9,Red Soil,24.7,36,103.2,1.98,295.3,4.68,Mirchi
Karnataka,Dakshina Kannada,257.6,20.9,80.9,6.76,1.34,21.2,Black Cotton,25.5,50,56.0,0.72,498.6,1.99,Sorghum
Maharashtra,Satara,338.2,4.1,117.8,6.67,0.7,24.6,Black Cotton,18.4,76,0.0,0.1,328.2,2.88,Cotton
West Bengal,South 24 Parganas,240.6,19.3,15.7,6.49,0.82,49.6,Clayey,26.2,65,96.9,0.38,587.1,3.9,Rice
Rajasthan,Jodhpur,266.2,20.1,110.0,5.94,0.97,31.7,Silty,29.6,68,185.0,2.18,224.8,0.19,Soybean
Tamil Nadu,Namakkal,377.1,30.0,295.2,6.31,0.83,30.3,Sandy,27.0,47,19.4,1.35,322.0,1.69,Bengal Gram
Bihar,Munger,180.0,8.5,123.8,6.74,0.65,33.6,Laterite,23.6,76,217.9,1.91,408.7,0.45,Bengal Gram
Punjab,Ludhiana,262.8,30.9,25.4,7.03,1.43,20.5,Silty,34.6,55,0.0,0.99,575.8,1.99,Sorghum
Rajasthan,Alwar,245.4,17.0,143.5,6.24,0.42,28.2,Clayey,34.0,60,120.3,1.68,297.7,5.04,Wheat
Maharashtra,Bhandara,157.0,19.8,64.8,6.7,1.02,30.5,Laterite,29.6,25,58.5,1.04,624.5,2.3,Cotton
Andhra Pradesh,Kakinada,218.4,2.6,140.0,5.83,0.96,9.4,Laterite,31.1,53,51.1,1.41,346.1,3.33,Urad
Karnataka,Haveri,151.5,20.3,195.7,5.68,0.92,14.4,Loamy,30.3,43,162.3,1.97,553.4,3.3,Wheat
West Bengal,Nadia,187.5,15.8,160.8,6.26,0.73,11.7,Silty,24.9,94,116.1,1.39,372.9,2.53,Banana
West Bengal,Hooghly,319.6,1.0,143.8,5.89,0.72,40.5,Clayey,34.2,69,0.0,0.36,469.2,2.03,Onion
Telangana,Nagarkurnool,229.8,15.4,245.8,6.15,0.86,38.5,Laterite,23.7,75,146.9,1.17,330.8,2.13,Moong
Telangana,Peddapalli,239.5,19.9,228.3,7.04,0.9,25.7,Red Soil,20.3,29,107.4,1.81,609.8,1.93,Cotton
Tamil Nadu,Tiruvannamalai,5.0,34.4,184.4,6.66,0.78,26.6,Sandy,24.6,71,0.0,1.33,517.4,2.76,Bajra
Andhra Pradesh,Chittoor,318.6,20.0,154.7,6.15,1.07,42.4,Red Soil,26.3,51,130.7,1.29,390.0,3.57,Mustard
Andhra Pradesh,East Godavari,304.8,12.4,200.1,6.32,0.86,13.9,Black Cotton,20.1,63,73.6,0.57,248.2,0.1,Banana
Rajasthan,Jaisalmer,47.9,9.0,138.3,6.41,0.93,29.6,Clayey,19.9,69,116.1,1.64,578.0,2.83,Soybean
Maharashtra,Jalgaon,261.6,9.4,113.0,6.6,1.09,37.9,Laterite,27.2,51,0.0,2.57,415.2,3.81,Onion
Maharashtra,Kolhapur,296.9,24.6,176.7,6.85,0.71,26.5,Red Soil,27.0,60,39.5,0.33,409.6,2.53,Groundnut
Bihar,Nawada,123.7,24.8,230.3,7.04,0.58,12.6,Loamy,27.9,73,3.0,1.41,275.1,4.27,Banana
Andhra Pradesh,West Godavari,316.3,15.1,169.5,6.58,0.53,34.7,Red Soil,29.2,24,125.0,0.66,581.6,1.27,Toor
Telangana,Rangareddy,163.6,24.5,102.0,7.41,1.02,27.1,Loamy,29.1,63,66.9,1.55,420.9,5.32,Mirchi
Karnataka,Davanagere,229.2,7.1,211.9,6.71,0.57,40.3,Silty,28.3,64,83.9,1.19,404.2,2.11,Sugarcane
Rajasthan,Bundi,174.1,23.3,95.5,6.19,0.92,34.0,Silty,32.1,57,141.7,1.37,452.1,2.02,Soybean
Tamil Nadu,Salem,323.6,26.6,259.7,8.07,1.16,34.3,Sandy,21.8,39,132.4,0.1,523.9,0.44,Bengal Gram
Bihar,Munger,221.0,14.1,229.0,6.25,0.97,35.2,Clayey,33.2,36,0.0,2.02,570.2,2.26,Onion
Andhra Pradesh,Kakinada,223.6,7.7,224.1,6.54,0.36,22.0,Loamy,28.9,54,75.2,0.34,518.0,2.22,Sorghum
Rajasthan,Rajsamand,209.8,11.4,37.5,6.6,0.61,10.8,Black Cotton,24.4,41,251.8,1.82,449.0,4.78,Rice
Andhra Pradesh,Kadapa,321.8,22.0,209.8,6.5,1.06,29.0,Silty,27.1,60,14.1,1.55,445.2,2.4,Bajra
